rgb
"rgb(35,35,19)"
"rgb(35,35,19)"
"rgb(35,36,19)"
"rgb(35,36,19)"
"rgb(35,37,19)"
"rgb(34,37,19)"
"rgb(34,38,19)"
"rgb(33,38,19)"
"rgb(33,39,19)"
"rgb(32,40,20)"
"rgb(31,40,20)"
"rgb(30,41,21)"
"rgb(29,42,21)"
"rgb(28,42,22)"
"rgb(26,43,23)"
"rgb(25,44,24)"
"rgb(23,44,25)"
"rgb(21,45,26)"
"rgb(19,46,27)"
"rgb(17,46,29)"
"rgb(14,47,31)"
"rgb(11,48,33)"
"rgb(8,48,34)"
"rgb(5,49,35)"
"rgb(3,50,37)"
"rgb(0,50,38)"
"rgb(0,51,40)"
"rgb(0,51,41)"
"rgb(0,52,43)"
"rgb(0,53,45)"
"rgb(0,53,47)"
"rgb(0,54,48)"
"rgb(0,54,50)"
"rgb(0,55,52)"
"rgb(0,55,54)"
"rgb(0,56,56)"
"rgb(0,56,58)"
"rgb(0,56,60)"
"rgb(0,57,63)"
"rgb(0,57,65)"
"rgb(0,58,67)"
"rgb(0,58,69)"
"rgb(0,58,71)"
"rgb(0,59,73)"
"rgb(0,59,75)"
"rgb(0,59,77)"
"rgb(0,59,79)"
"rgb(0,60,81)"
"rgb(0,60,83)"
"rgb(0,60,85)"
"rgb(0,60,87)"
"rgb(0,60,89)"
"rgb(0,61,91)"
"rgb(3,61,93)"
"rgb(12,60,95)"
"rgb(19,60,97)"
"rgb(24,60,99)"
"rgb(28,60,101)"
"rgb(31,59,102)"
"rgb(34,59,104)"
"rgb(37,59,105)"
"rgb(39,59,106)"
"rgb(41,60,107)"
"rgb(42,60,108)"
"rgb(43,60,109)"
"rgb(44,61,110)"
"rgb(44,61,110)"
"rgb(45,62,111)"
"rgb(45,62,111)"
"rgb(44,63,112)"
"rgb(44,64,112)"
"rgb(42,65,112)"
"rgb(41,66,112)"
"rgb(39,67,112)"
"rgb(37,68,112)"
"rgb(34,70,111)"
"rgb(31,71,110)"
"rgb(27,72,109)"
"rgb(21,73,108)"
"rgb(16,75,107)"
"rgb(14,75,106)"
"rgb(11,76,105)"
"rgb(8,77,105)"
"rgb(5,77,104)"
"rgb(2,78,102)"
"rgb(0,79,101)"
"rgb(0,79,100)"
"rgb(0,80,99)"
"rgb(0,80,97)"
"rgb(0,81,96)"
"rgb(0,81,94)"
"rgb(0,81,92)"
"rgb(0,82,91)"
"rgb(0,82,89)"
"rgb(0,82,87)"
"rgb(0,82,85)"
"rgb(0,82,83)"
"rgb(0,82,81)"
"rgb(0,82,79)"
"rgb(0,82,77)"
"rgb(0,81,75)"
"rgb(4,81,73)"
"rgb(7,81,71)"
"rgb(11,80,70)"
"rgb(15,80,68)"
"rgb(18,79,66)"
"rgb(21,79,64)"
"rgb(32,28,23)"
"rgb(32,28,23)"
"rgb(33,28,23)"
"rgb(33,29,23)"
"rgb(34,29,23)"
"rgb(34,30,23)"
"rgb(34,30,23)"
"rgb(35,31,23)"
"rgb(35,31,23)"
"rgb(36,31,23)"
"rgb(36,32,23)"
"rgb(36,32,23)"
"rgb(36,33,23)"
"rgb(37,33,23)"
"rgb(37,34,22)"
"rgb(37,34,22)"
"rgb(37,34,22)"
"rgb(37,35,22)"
"rgb(37,35,22)"
"rgb(37,36,22)"
"rgb(37,36,21)"
"rgb(37,37,21)"
"rgb(37,37,21)"
"rgb(37,38,21)"
"rgb(37,38,21)"
"rgb(36,39,21)"
"rgb(36,39,21)"
"rgb(35,40,21)"
"rgb(35,40,21)"
"rgb(34,41,21)"
"rgb(33,42,22)"
"rgb(33,42,22)"
"rgb(32,43,22)"
"rgb(31,43,23)"
"rgb(29,44,24)"
"rgb(28,45,25)"
"rgb(26,45,26)"
"rgb(25,46,27)"
"rgb(23,47,28)"
"rgb(21,47,29)"
"rgb(18,48,31)"
"rgb(16,49,32)"
"rgb(13,49,34)"
"rgb(10,50,36)"
"rgb(7,51,37)"
"rgb(4,51,38)"
"rgb(2,52,40)"
"rgb(0,52,41)"
"rgb(0,53,43)"
"rgb(0,53,44)"
"rgb(0,54,46)"
"rgb(0,55,48)"
"rgb(0,55,50)"
"rgb(0,56,52)"
"rgb(0,56,54)"
"rgb(0,57,55)"
"rgb(0,57,57)"
"rgb(0,57,60)"
"rgb(0,58,62)"
"rgb(0,58,64)"
"rgb(0,59,66)"
"rgb(0,59,68)"
"rgb(0,59,70)"
"rgb(0,60,72)"
"rgb(0,60,74)"
"rgb(0,60,76)"
"rgb(0,61,79)"
"rgb(0,61,81)"
"rgb(0,61,83)"
"rgb(0,61,85)"
"rgb(0,61,86)"
"rgb(0,62,88)"
"rgb(0,62,90)"
"rgb(0,62,92)"
"rgb(2,62,94)"
"rgb(11,62,96)"
"rgb(18,62,98)"
"rgb(23,62,100)"
